ScholarshipID,ScholarshipName,State,Qualification,Category,Origin,Type,Availability,Amount,Deadline,ApplicationLink,Description
ID-521,MahaDBT Post-Matric Scholarship,Maharashtra,ICAI,Economically Backward Class,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Economically Backward Class students pursuing ICAI in Maharashtra.
ID-522,MahaDBT Post-Matric Scholarship,Maharashtra,ICAI,BPL,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to BPL students pursuing ICAI in Maharashtra.
ID-523,MahaDBT Post-Matric Scholarship,Maharashtra,ICWAI,General,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to General students pursuing ICWAI in Maharashtra.
ID-524,MahaDBT Post-Matric Scholarship,Maharashtra,ICWAI,SC/ST/OBC,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to SC/ST/OBC students pursuing ICWAI in Maharashtra.
ID-525,MahaDBT Post-Matric Scholarship,Maharashtra,ICWAI,Girls,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Girls students pursuing ICWAI in Maharashtra.
ID-526,MahaDBT Post-Matric Scholarship,Maharashtra,ICWAI,Minority,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Minority students pursuing ICWAI in Maharashtra.
ID-527,MahaDBT Post-Matric Scholarship,Maharashtra,ICWAI,Economically Backward Class,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Economically Backward Class students pursuing ICWAI in Maharashtra.
ID-528,MahaDBT Post-Matric Scholarship,Maharashtra,ICWAI,BPL,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to BPL students pursuing ICWAI in Maharashtra.
ID-529,MahaDBT Post-Matric Scholarship,Maharashtra,GNM,General,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to General students pursuing GNM in Maharashtra.
ID-530,MahaDBT Post-Matric Scholarship,Maharashtra,GNM,SC/ST/OBC,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to SC/ST/OBC students pursuing GNM in Maharashtra.
ID-531,MahaDBT Post-Matric Scholarship,Maharashtra,GNM,Girls,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Girls students pursuing GNM in Maharashtra.
ID-532,MahaDBT Post-Matric Scholarship,Maharashtra,GNM,Minority,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Minority students pursuing GNM in Maharashtra.
ID-533,MahaDBT Post-Matric Scholarship,Maharashtra,GNM,Economically Backward Class,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Economically Backward Class students pursuing GNM in Maharashtra.
ID-534,MahaDBT Post-Matric Scholarship,Maharashtra,GNM,BPL,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to BPL students pursuing GNM in Maharashtra.
ID-535,MahaDBT Post-Matric Scholarship,Maharashtra,ANM,General,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to General students pursuing ANM in Maharashtra.
ID-536,MahaDBT Post-Matric Scholarship,Maharashtra,ANM,SC/ST/OBC,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to SC/ST/OBC students pursuing ANM in Maharashtra.
ID-537,MahaDBT Post-Matric Scholarship,Maharashtra,ANM,Girls,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Girls students pursuing ANM in Maharashtra.
ID-538,MahaDBT Post-Matric Scholarship,Maharashtra,ANM,Minority,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Minority students pursuing ANM in Maharashtra.
ID-539,MahaDBT Post-Matric Scholarship,Maharashtra,ANM,Economically Backward Class,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Economically Backward Class students pursuing ANM in Maharashtra.
ID-540,MahaDBT Post-Matric Scholarship,Maharashtra,ANM,BPL,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to BPL students pursuing ANM in Maharashtra.
ID-541,MahaDBT Post-Matric Scholarship,Maharashtra,Not Mentioned,General,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to General students pursuing Not Mentioned in Maharashtra.
ID-542,MahaDBT Post-Matric Scholarship,Maharashtra,Not Mentioned,SC/ST/OBC,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to SC/ST/OBC students pursuing Not Mentioned in Maharashtra.
ID-543,MahaDBT Post-Matric Scholarship,Maharashtra,Not Mentioned,Girls,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Girls students pursuing Not Mentioned in Maharashtra.
ID-544,MahaDBT Post-Matric Scholarship,Maharashtra,Not Mentioned,Minority,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Minority students pursuing Not Mentioned in Maharashtra.
ID-545,MahaDBT Post-Matric Scholarship,Maharashtra,Not Mentioned,Economically Backward Class,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Economically Backward Class students pursuing Not Mentioned in Maharashtra.
ID-546,MahaDBT Post-Matric Scholarship,Maharashtra,Not Mentioned,BPL,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to BPL students pursuing Not Mentioned in Maharashtra.
ID-547,MahaDBT Post-Matric Scholarship,Maharashtra,BMLT,General,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to General students pursuing BMLT in Maharashtra.
ID-548,MahaDBT Post-Matric Scholarship,Maharashtra,BMLT,SC/ST/OBC,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to SC/ST/OBC students pursuing BMLT in Maharashtra.
ID-549,MahaDBT Post-Matric Scholarship,Maharashtra,BMLT,Girls,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Girls students pursuing BMLT in Maharashtra.
ID-550,MahaDBT Post-Matric Scholarship,Maharashtra,BMLT,Minority,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Minority students pursuing BMLT in Maharashtra.
ID-551,MahaDBT Post-Matric Scholarship,Maharashtra,BMLT,Economically Backward Class,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Economically Backward Class students pursuing BMLT in Maharashtra.
ID-552,MahaDBT Post-Matric Scholarship,Maharashtra,BMLT,BPL,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to BPL students pursuing BMLT in Maharashtra.
ID-553,MahaDBT Post-Matric Scholarship,Maharashtra,DMLT,General,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to General students pursuing DMLT in Maharashtra.
ID-554,MahaDBT Post-Matric Scholarship,Maharashtra,DMLT,SC/ST/OBC,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to SC/ST/OBC students pursuing DMLT in Maharashtra.
ID-555,MahaDBT Post-Matric Scholarship,Maharashtra,DMLT,Girls,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Girls students pursuing DMLT in Maharashtra.
ID-556,MahaDBT Post-Matric Scholarship,Maharashtra,DMLT,Minority,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Minority students pursuing DMLT in Maharashtra.
ID-557,MahaDBT Post-Matric Scholarship,Maharashtra,DMLT,Economically Backward Class,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Economically Backward Class students pursuing DMLT in Maharashtra.
ID-558,MahaDBT Post-Matric Scholarship,Maharashtra,DMLT,BPL,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to BPL students pursuing DMLT in Maharashtra.
ID-559,MahaDBT Post-Matric Scholarship,Maharashtra,M.Pharma,General,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to General students pursuing M.Pharma in Maharashtra.
ID-560,MahaDBT Post-Matric Scholarship,Maharashtra,M.Pharma,SC/ST/OBC,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to SC/ST/OBC students pursuing M.Pharma in Maharashtra.
ID-561,MahaDBT Post-Matric Scholarship,Maharashtra,M.Pharma,Girls,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Girls students pursuing M.Pharma in Maharashtra.
ID-562,MahaDBT Post-Matric Scholarship,Maharashtra,M.Pharma,Minority,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Minority students pursuing M.Pharma in Maharashtra.
ID-563,MahaDBT Post-Matric Scholarship,Maharashtra,M.Pharma,Economically Backward Class,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Economically Backward Class students pursuing M.Pharma in Maharashtra.
ID-564,MahaDBT Post-Matric Scholarship,Maharashtra,M.Pharma,BPL,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to BPL students pursuing M.Pharma in Maharashtra.
ID-565,MahaDBT Post-Matric Scholarship,Maharashtra,MSW,General,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to General students pursuing MSW in Maharashtra.
ID-566,MahaDBT Post-Matric Scholarship,Maharashtra,MSW,SC/ST/OBC,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to SC/ST/OBC students pursuing MSW in Maharashtra.
ID-567,MahaDBT Post-Matric Scholarship,Maharashtra,MSW,Girls,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Girls students pursuing MSW in Maharashtra.
ID-568,MahaDBT Post-Matric Scholarship,Maharashtra,MSW,Minority,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Minority students pursuing MSW in Maharashtra.
ID-569,MahaDBT Post-Matric Scholarship,Maharashtra,MSW,Economically Backward Class,National,Scholarship,Active,55000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Economically Backward Class students pursuing MSW in Maharashtra.
ID-570,MahaDBT Post-Matric Scholarship,Maharashtra,MSW,BPL,National,Scholarship,Active,10000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to BPL students pursuing MSW in Maharashtra.
ID-571,MahaDBT Post-Matric Scholarship,Maharashtra,Class V,General,National,Scholarship,Active,15000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to General students pursuing Class V in Maharashtra.
ID-572,MahaDBT Post-Matric Scholarship,Maharashtra,Class V,SC/ST/OBC,National,Scholarship,Active,20000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to SC/ST/OBC students pursuing Class V in Maharashtra.
ID-573,MahaDBT Post-Matric Scholarship,Maharashtra,Class V,Girls,National,Scholarship,Active,25000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Girls students pursuing Class V in Maharashtra.
ID-574,MahaDBT Post-Matric Scholarship,Maharashtra,Class V,Minority,National,Scholarship,Active,30000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Minority students pursuing Class V in Maharashtra.
ID-575,MahaDBT Post-Matric Scholarship,Maharashtra,Class V,Economically Backward Class,National,Scholarship,Active,35000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to Economically Backward Class students pursuing Class V in Maharashtra.
ID-576,MahaDBT Post-Matric Scholarship,Maharashtra,Class V,BPL,National,Scholarship,Active,40000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to BPL students pursuing Class V in Maharashtra.
ID-577,MahaDBT Post-Matric Scholarship,Maharashtra,Class VI,General,National,Scholarship,Active,45000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to General students pursuing Class VI in Maharashtra.
ID-578,MahaDBT Post-Matric Scholarship,Maharashtra,Class VI,SC/ST/OBC,National,Scholarship,Active,50000,31-12-2025,https://scholarships.gov.in/home,The MahaDBT Post-Matric Scholarship provides financial assistance to SC/ST/OBC students pursuing Class VI in Maharashtra.
